yy,flag_id,lat_short,lon_short,cwp_grid,days,sets_una,sets_log,sets_dfad,sets_afad,sets_oth,skj_c_una,yft_c_una,bet_c_una,oth_c_una,skj_c_log,yft_c_log,bet_c_log,oth_c_log,skj_c_dfad,yft_c_dfad,bet_c_dfad,oth_c_dfad,skj_c_afad,yft_c_afad,bet_c_afad,oth_c_afad,skj_c_oth,yft_c_oth,bet_c_oth,oth_c_oth
2007,"","15S","150E","62100015000",0.00,0.000,0,0,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"","15S","155E","62100015500",0.00,0.000,0,0,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"","15S","155W","63100015000",0.00,0.000,0,0,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"","15S","160E","62100016000",0.00,0.000,0,0,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"","15S","165E","62100016500",0.00,0.000,0,0,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"","15S","170E","62100017000",0.00,0.000,0,0,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"","15S","175E","62100017500",0.00,0.000,0,0,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"","15S","175W","63100017000",0.00,0.000,0,0,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"","20N","170E","61200017000",0.00,0.000,0,0,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"","25N","120E","61250012000",0.00,0.000,0,0,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"","25N","125E","61250012500",0.00,0.000,0,0,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"","30N","120E","61300012000",0.00,0.000,0,0,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"","30N","125E","61300012500",0.00,0.000,0,0,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"","30N","130E","61300013000",0.00,0.000,0,0,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"","30N","135E","61300013500",0.00,0.000,0,0,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"","30N","140E","61300014000",0.00,0.000,0,0,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"","30N","145E","61300014500",0.00,0.000,0,0,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"","30N","150E","61300015000",0.00,0.000,0,0,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"","35N","125E","61350012500",0.00,0.000,0,0,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"","35N","130E","61350013000",0.00,0.000,0,0,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"","35N","135E","61350013500",0.00,0.000,0,0,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"","35N","140E","61350014000",0.00,0.000,0,0,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"","35N","145E","61350014500",0.00,0.000,0,0,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"","35N","150E","61350015000",0.00,0.000,0,0,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"","35S","175E","62300017500",0.00,0.000,0,0,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"","40N","140E","61400014000",0.00,0.000,0,0,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"","40N","145E","61400014500",0.00,0.000,0,0,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"","40N","150E","61400015000",0.00,0.000,0,0,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"","40N","155E","61400015500",0.00,0.000,0,0,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"CN","00N","140E","61000014000",42.55,40.450,3,0,0,0.01,920.598,251.545,0.000,0.000,87.428,18.034,3.526,0.000,2.515,0.446,0.142,0.000,0.076,0.015,0.004,0.000,0.051,0.012,0.002,0.000
2007,"CN","00N","145E","61000014500",87.20,49.340,9,7,0,0.00,278.361,231.365,8.036,0.000,346.492,80.704,20.482,0.014,128.772,22.120,8.487,0.135,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"CN","00N","150E","61000015000",394.70,238.090,57,42,1,0.03,2499.826,839.115,47.657,0.000,2181.049,651.423,167.146,0.055,1163.504,360.026,139.712,1.396,217.390,42.269,10.738,0.000,0.237,0.058,0.012,0.000
2007,"CN","00N","155E","61000015500",264.88,91.320,45,20,0,0.00,1313.562,121.838,6.763,0.000,1385.546,303.629,70.370,0.027,539.317,116.788,41.443,0.962,0.981,0.197,0.060,0.000,0.000,0.000,0.000,0.000
2007,"CN","00N","160E","61000016000",131.79,61.160,28,3,0,0.00,754.058,14.388,2.189,0.000,1067.058,217.801,60.371,0.000,107.141,24.468,10.350,0.108,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"CN","05S","140E","62000014000",33.81,23.390,3,0,0,0.00,64.417,618.339,0.000,0.000,34.543,33.057,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"CN","05S","145E","62000014500",144.66,92.730,39,10,2,0.01,1186.187,278.254,12.063,0.000,944.396,226.067,35.164,0.041,90.238,26.828,6.781,0.609,30.745,8.218,0.753,0.000,0.182,0.059,0.004,0.000
2007,"CN","05S","150E","62000015000",672.59,183.280,196,102,4,0.06,3296.951,905.709,44.066,0.000,5100.430,1772.135,402.960,1.193,2660.565,885.719,315.598,3.898,155.557,30.586,7.770,0.000,0.743,0.208,0.011,0.000
2007,"CN","05S","155E","62000015500",600.19,176.320,146,88,2,0.00,3336.889,547.439,21.586,0.000,4508.856,1327.020,313.965,3.636,2217.130,646.165,236.611,2.359,9.070,1.829,0.496,0.000,0.000,0.000,0.000,0.000
2007,"CN","05S","160E","62000016000",168.92,47.500,47,27,0,0.00,887.021,28.906,3.377,0.000,1399.795,337.302,86.040,0.176,750.516,186.695,87.901,0.406,7.751,1.633,0.401,0.000,0.000,0.000,0.000,0.000
2007,"CN","05S","165E","62000016500",112.17,51.360,9,4,0,0.00,524.652,94.720,2.545,0.000,470.254,92.847,31.778,0.028,400.922,100.314,53.081,0.014,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"EC","00N","155W","64000015000",22.10,18.730,0,3,0,0.00,559.173,21.506,65.315,0.000,0.000,0.000,0.000,0.000,97.513,16.477,33.131,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"EC","00N","160W","64000015500",79.59,115.010,0,9,0,0.00,1524.931,301.577,304.067,0.000,0.000,0.000,0.000,0.000,152.634,62.497,89.813,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"EC","05S","155W","63000015000",27.41,24.900,0,9,0,0.00,385.386,136.958,95.935,0.000,0.000,0.000,0.000,0.000,233.858,84.481,133.349,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"EC","10S","155W","63050015000",17.40,6.690,0,11,0,0.00,150.845,1.078,8.572,0.000,0.000,0.000,0.000,0.000,422.753,174.283,224.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"EC","10S","160W","63050015500",5.36,0.000,0,4,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,180.300,57.430,79.249,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"ES","00N","155W","64000015000",35.54,5.020,0,20,0,0.00,361.653,439.260,12.280,0.000,0.000,0.000,0.000,0.000,588.501,195.732,287.978,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"ES","00N","160W","64000015500",59.68,39.150,0,11,0,0.00,1965.420,855.159,28.604,0.000,0.000,0.000,0.000,0.000,316.066,95.865,137.225,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"ES","00N","170W","64000016500",10.52,1.000,0,8,0,0.00,14.852,0.149,0.058,0.000,0.000,0.000,0.000,0.000,573.949,197.811,219.132,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"ES","05N","160W","64050015500",19.54,2.000,0,14,0,0.00,24.721,0.294,0.083,0.000,0.000,0.000,0.000,0.000,224.807,67.261,101.477,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"ES","05S","155W","63000015000",42.60,16.040,0,17,0,0.00,520.461,643.492,10.657,0.000,0.000,0.000,0.000,0.000,711.452,205.027,327.412,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"ES","05S","160W","63000015500",23.04,4.010,0,11,0,0.00,148.408,11.679,0.542,0.000,0.000,0.000,0.000,0.000,318.537,110.657,153.094,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"ES","05S","165W","63000016000",12.03,0.000,0,11,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,251.258,59.650,76.614,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"ES","05S","170W","63000016500",21.03,1.000,0,14,0,0.00,43.991,1.026,0.160,0.000,0.000,0.000,0.000,0.000,695.882,285.032,308.149,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"ES","10S","150W","63050014500",15.02,0.000,0,13,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,517.693,148.715,197.987,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"ES","10S","155W","63050015000",24.06,6.020,0,11,0,0.00,97.383,40.443,0.718,0.000,0.000,0.000,0.000,0.000,284.912,101.457,130.658,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"ES","10S","160W","63050015500",21.03,1.000,0,9,0,0.00,307.425,3.129,0.668,0.000,0.000,0.000,0.000,0.000,275.010,81.762,100.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"ES","10S","165W","63050016000",34.10,0.000,0,26,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1341.306,318.980,324.505,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"ES","10S","170W","63050016500",10.02,0.000,0,9,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,326.837,88.805,93.359,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"FM","00N","150E","61000015000",77.24,17.510,25,5,0,0.02,145.596,103.741,6.230,0.000,317.631,130.783,41.752,0.052,145.927,28.310,12.893,0.000,0.000,0.000,0.000,0.000,0.489,0.982,0.105,0.000
2007,"FM","00N","155E","61000015500",147.76,17.650,32,35,0,0.00,133.312,15.868,1.038,0.000,960.960,88.340,22.961,0.000,668.446,78.418,35.316,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"FM","00N","160E","61000016000",64.31,7.260,11,25,0,0.00,111.910,1.554,0.495,0.000,306.944,68.201,23.715,0.083,652.970,123.464,62.730,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"FM","05S","150E","62000015000",33.74,13.480,8,10,0,0.00,55.832,81.892,2.135,0.000,138.387,49.488,14.143,0.021,96.278,26.976,11.426,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"FM","05S","155E","62000015500",106.70,17.640,28,32,0,0.00,246.296,45.713,3.248,0.000,694.364,187.971,55.244,0.020,470.579,115.316,51.246,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"FM","05S","160E","62000016000",83.95,17.620,27,18,0,0.00,570.575,21.603,3.521,0.000,1112.598,247.686,141.915,0.010,347.750,57.730,56.575,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"FM","10S","155E","62050015500",28.52,7.260,12,0,0,0.00,0.000,0.000,0.000,0.000,77.949,17.632,2.840,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"JP","00N","130E","61000013000",19.02,7.660,4,0,0,1.23,167.604,69.445,2.865,0.000,118.928,99.816,5.343,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"JP","00N","140E","61000014000",639.25,428.560,145,15,0,3.30,10455.591,2383.753,222.994,0.000,4500.695,1281.353,414.674,0.000,578.010,113.950,50.395,0.000,0.000,0.000,0.000,0.000,110.987,50.584,5.015,0.000
2007,"JP","00N","145E","61000014500",689.72,291.730,205,52,0,5.03,9027.675,1089.437,143.404,0.000,6920.708,1863.078,790.415,0.000,1798.369,453.404,275.511,0.000,0.000,0.000,0.000,0.000,9.298,1.517,0.185,0.000
2007,"JP","00N","150E","61000015000",628.85,287.630,190,32,0,6.11,5739.250,1192.578,123.658,0.000,5386.185,1666.514,670.997,0.000,599.320,184.893,102.341,0.000,0.000,0.000,0.000,0.000,26.588,10.450,1.228,0.000
2007,"JP","00N","155E","61000015500",363.78,110.930,119,55,0,0.00,3595.472,244.006,37.744,0.000,5045.079,1619.980,657.189,0.000,1910.928,599.295,353.307,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"JP","00N","160E","61000016000",144.70,100.720,42,17,0,1.04,2571.138,80.164,19.507,0.000,1943.800,507.307,245.799,0.000,793.835,195.909,132.534,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"JP","05N","135E","61050013500",25.00,4.020,15,0,1,0.00,163.892,100.495,5.615,0.000,223.286,63.044,13.668,0.000,0.000,0.000,0.000,0.000,17.143,2.182,0.675,0.000,0.000,0.000,0.000,0.000
2007,"JP","05N","140E","61050014000",166.19,48.000,73,6,0,0.00,1101.796,618.645,46.559,0.000,1998.620,554.274,211.109,0.000,99.308,21.202,12.492,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"JP","05N","145E","61050014500",206.66,45.090,92,18,0,1.09,1317.605,143.222,23.362,0.000,3349.684,668.328,319.795,0.000,835.955,130.060,92.986,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"JP","05N","150E","61050015000",126.49,63.950,30,11,0,0.00,1466.211,45.703,14.777,0.000,513.000,143.957,68.244,0.000,291.977,50.493,35.640,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"JP","05N","160E","61050016000",9.00,3.000,2,2,0,0.00,73.512,1.068,0.420,0.000,160.990,48.468,29.541,0.000,27.714,14.471,10.816,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"JP","05S","140E","62000014000",169.95,64.340,82,2,0,1.00,1387.114,291.463,33.862,0.000,2364.920,579.632,314.008,0.000,47.425,8.664,3.912,0.000,0.000,0.000,0.000,0.000,18.904,3.875,0.221,0.000
2007,"JP","05S","145E","62000014500",423.41,210.570,158,18,0,4.00,4364.343,1540.503,121.756,0.000,4081.020,1625.069,521.458,0.000,367.747,125.379,60.727,0.000,0.000,0.000,0.000,0.000,89.205,26.413,3.380,0.000
2007,"JP","05S","150E","62000015000",398.96,240.590,104,32,0,3.00,4245.622,2008.316,144.150,0.000,3137.915,1264.470,403.372,0.000,791.074,344.326,150.760,0.000,0.000,0.000,0.000,0.000,27.169,12.170,1.661,0.000
2007,"JP","05S","155E","62000015500",719.87,205.250,302,110,0,1.00,5317.780,1166.562,85.550,0.000,10345.762,3635.130,1357.205,0.000,3450.550,1251.668,674.810,0.000,0.000,0.000,0.000,0.000,9.554,6.631,0.815,0.000
2007,"JP","05S","160E","62000016000",554.20,123.550,228,116,0,2.00,3848.724,217.510,37.768,0.000,9443.802,2952.340,1286.855,0.000,5965.928,1512.242,1025.827,0.000,0.000,0.000,0.000,0.000,122.043,32.363,3.594,0.000
2007,"JP","05S","165E","62000016500",131.52,70.450,18,19,0,0.00,1310.296,655.400,6.441,0.000,929.380,253.013,120.867,0.000,1095.501,210.124,154.974,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"JP","05S","170E","62000017000",68.49,89.570,2,2,0,0.00,1993.211,738.478,34.029,0.000,36.325,9.806,4.606,0.000,40.087,4.385,3.074,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"JP","10N","140E","61100014000",15.00,0.560,6,0,0,0.00,55.735,0.620,0.276,0.000,140.997,30.262,7.971,0.000,19.472,3.808,0.858,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"JP","10S","150E","62050015000",33.01,35.000,8,0,0,0.00,964.318,603.958,37.726,0.000,166.011,91.254,32.738,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"JP","10S","155E","62050015500",10.49,5.000,4,1,0,0.00,187.025,62.723,5.253,0.000,106.493,32.509,9.998,0.000,2.276,2.279,0.446,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"JP","10S","160E","62050016000",56.31,15.000,11,18,0,0.00,80.725,189.734,1.540,0.000,173.968,63.010,5.023,0.000,840.697,215.273,105.029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"JP","10S","165E","62050016500",51.00,11.000,19,5,0,1.00,69.539,9.716,0.745,0.000,644.511,180.534,68.030,0.000,264.525,62.194,35.207,0.000,0.000,0.000,0.000,0.000,7.566,8.521,0.914,0.000
2007,"KR","00N","140E","61000014000",159.51,185.000,10,1,0,0.00,3150.149,1311.249,60.599,0.000,236.007,47.376,11.616,0.020,16.833,2.262,0.905,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"KR","00N","145E","61000014500",195.95,108.520,28,4,0,0.00,2160.711,878.074,41.779,0.000,1051.389,233.130,77.421,0.000,118.348,16.115,7.953,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"KR","00N","150E","61000015000",250.45,195.380,30,8,0,0.03,3388.218,1000.493,57.631,0.200,1223.535,236.730,75.301,0.250,255.793,46.194,23.330,0.200,0.000,0.000,0.000,0.000,0.269,0.445,0.046,0.000
2007,"KR","00N","155E","61000015500",174.01,47.240,28,30,0,0.00,1177.730,35.832,5.597,0.000,933.227,175.686,57.062,0.450,1462.525,208.622,105.519,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"KR","00N","160E","61000016000",168.49,69.000,26,20,0,0.00,1268.457,26.397,5.144,0.000,1420.466,214.282,80.252,0.000,1366.754,181.220,107.025,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"KR","00N","165E","61000016500",39.00,8.000,6,1,0,0.00,138.205,107.957,3.839,0.000,51.907,12.305,5.788,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"KR","00N","170E","61000017000",18.00,2.000,1,0,0,0.00,198.637,5.017,1.347,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"KR","00N","175E","61000017500",31.00,22.370,9,0,0,0.00,228.861,95.839,3.153,0.000,525.630,120.781,61.416,0.000,2.889,0.257,0.210,0.000,0.818,0.093,0.054,0.000,0.000,0.000,0.000,0.000
2007,"KR","05N","140E","61050014000",6.98,3.400,1,1,0,0.00,19.338,0.536,0.125,0.000,64.273,8.176,2.551,0.000,17.182,1.789,1.029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"KR","05N","145E","61050014500",18.49,10.760,0,3,0,0.01,242.675,13.263,1.941,0.000,0.946,0.728,0.320,0.000,46.448,5.321,3.263,0.000,0.000,0.000,0.000,0.000,0.036,0.042,0.016,0.000
2007,"KR","05N","150E","61050015000",24.03,30.000,1,0,0,0.00,702.485,27.590,4.925,0.000,25.370,3.285,1.344,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"KR","05S","140E","62000014000",106.48,98.460,11,0,0,1.00,1552.322,1432.183,41.207,0.000,557.975,93.424,17.775,0.020,1.828,0.254,0.077,0.000,2.448,0.399,0.092,0.000,8.291,1.463,0.264,0.000
2007,"KR","05S","145E","62000014500",159.01,98.000,37,8,0,0.00,1063.079,640.323,31.600,0.000,815.400,265.159,74.442,0.000,424.724,74.766,25.510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"KR","05S","150E","62000015000",195.41,122.310,30,9,0,0.00,1403.282,1026.363,35.001,0.000,748.968,201.550,45.010,0.000,220.856,43.642,10.232,0.100,11.640,3.174,1.284,0.000,0.000,0.000,0.000,0.000
2007,"KR","05S","155E","62000015500",609.48,389.850,119,77,0,0.00,7238.480,1345.034,67.170,0.000,3661.912,766.132,215.501,0.601,3177.266,527.971,237.062,0.650,2.776,0.477,0.151,0.000,0.000,0.000,0.000,0.000
2007,"KR","05S","160E","62000016000",593.92,223.700,151,89,0,0.00,4496.191,433.979,26.687,0.000,6073.885,1041.553,361.312,1.115,4803.400,626.485,351.506,0.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"KR","05S","165E","62000016500",833.68,801.220,64,88,0,0.00,17815.804,4013.780,172.368,0.000,3263.752,500.547,213.042,0.000,4471.348,543.800,355.550,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"KR","05S","170E","62000017000",854.40,863.300,61,65,0,0.00,23778.389,4685.540,325.374,0.800,3541.401,494.455,199.163,0.000,4214.886,497.738,307.970,0.000,1.765,0.221,0.111,0.000,0.000,0.000,0.000,0.000
2007,"KR","05S","175E","62000017500",272.64,271.000,19,40,0,0.00,7286.688,719.160,54.150,0.000,761.113,150.127,68.760,0.000,3728.289,409.998,283.712,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"KR","05S","175W","63000017000",37.46,42.000,3,3,0,0.00,1457.548,13.636,3.819,0.000,94.652,9.051,6.297,0.000,489.980,60.269,59.751,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"KR","05S","180W","63000017500",70.47,41.630,4,8,0,0.00,639.725,134.539,4.118,0.000,250.455,47.763,25.688,0.000,514.584,47.884,40.242,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"KR","10S","145E","62050014500",14.00,23.000,1,1,0,0.00,263.845,57.397,3.757,0.000,0.000,0.000,0.000,0.000,154.185,30.498,5.317,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"KR","10S","150E","62050015000",217.29,310.830,24,1,0,0.00,7810.280,2561.697,173.656,0.000,912.490,301.464,86.812,0.000,154.228,53.656,25.719,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"KR","10S","155E","62050015500",225.05,160.480,61,5,0,0.00,3123.834,920.695,48.180,0.000,1734.899,475.559,130.773,0.120,190.581,44.417,16.066,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"KR","10S","160E","62050016000",503.04,346.540,90,50,0,1.00,4590.955,3627.861,87.452,0.000,2571.795,620.683,170.961,0.000,1703.600,314.134,137.569,0.500,0.000,0.000,0.000,0.000,45.646,17.626,1.728,0.000
2007,"KR","10S","165E","62050016500",559.20,443.220,111,84,0,0.00,6834.018,2599.361,66.623,0.000,4033.825,787.737,233.438,0.312,4177.647,658.241,319.110,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"KR","10S","170E","62050017000",349.01,228.340,74,98,0,0.00,5489.773,311.442,20.726,0.000,4628.090,622.683,184.336,0.000,7168.066,958.844,446.046,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"KR","10S","175E","62050017500",128.75,102.000,22,25,0,0.00,1207.424,722.576,0.000,0.000,998.767,137.164,44.068,0.000,1977.729,207.157,110.116,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"KR","10S","175W","63050017000",17.00,14.000,4,1,0,0.00,509.863,4.289,0.848,0.000,525.376,50.371,24.253,0.000,26.209,2.092,1.699,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007,"KR","10S","180W","63050017500",29.01,17.000,3,3,0,0.00,598.515,5.262,1.224,0.000,74.233,7.673,3.092,0.000,386.951,38.650,24.398,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
