"Year","Month","Flag","LatC1","LonC1","NumSets","ALB","BET","BKJ","BZX","PBF","SKJ","TUN","YFT"
1978,11,"USA",19.50,-112.50,10,0.00,0.00,0.00,0.00,0.00,39.84,0.00,52.45
1978,11,"USA",25.50,-114.50,7,0.00,0.00,0.00,0.00,0.00,8.31,0.00,16.98
1978,11,"USA",25.50,-113.50,3,0.00,0.00,0.00,0.00,0.00,8.02,0.00,5.57
1978,11,"USA",25.50,-112.50,1,0.00,0.00,0.00,0.00,0.00,5.40,0.00,0.90
1978,11,"USA",26.50,-115.50,16,0.00,0.00,0.00,0.00,0.00,29.00,0.00,44.10
1978,11,"USA",26.50,-114.50,45,0.00,0.00,0.00,0.00,0.00,99.81,0.00,78.18
1978,11,"USA",26.50,-113.50,8,0.00,0.00,0.00,0.00,0.00,19.60,0.00,17.19
1978,11,"USA",26.50,-112.50,4,0.00,0.00,0.00,0.00,0.00,8.10,0.00,9.00
1978,11,"USA",27.50,-115.50,2,0.00,0.00,0.00,0.00,0.00,6.80,0.00,10.00
1978,11,"USA",28.50,-115.50,8,0.00,0.00,0.00,0.00,0.00,25.21,0.00,1.58
1978,11,"USA",36.50,-122.50,2,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1978,12,"MEX",21.50,-112.50,4,0.00,0.00,0.00,0.00,0.00,15.00,0.00,9.00
1978,12,"MEX",22.50,-112.50,1,0.00,0.00,0.00,0.00,0.00,5.00,0.00,3.00
1978,12,"MEX",25.50,-114.50,1,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00
1978,12,"MEX",25.50,-113.50,3,0.00,0.00,0.00,0.00,0.00,5.00,0.00,3.00
1978,12,"MEX",26.50,-114.50,2,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.50
1978,12,"USA",16.50,-117.50,2,0.00,0.00,0.00,0.00,0.00,5.40,0.00,18.10
1978,12,"USA",18.50,-114.50,3,0.00,0.00,0.00,0.00,0.00,0.90,0.00,14.50
1978,12,"USA",19.50,-112.50,7,0.00,0.00,0.00,0.00,0.00,27.06,0.00,22.73
1978,12,"USA",19.50,-110.50,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00
1978,12,"USA",21.50,-113.50,1,0.00,0.00,0.00,0.00,0.00,10.15,0.00,7.94
1978,12,"USA",21.50,-112.50,8,0.00,0.00,0.00,0.00,0.00,52.22,0.00,52.17
1978,12,"USA",21.50,-111.50,1,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00
1978,12,"USA",22.50,-112.50,6,0.00,0.00,0.00,0.00,0.00,39.80,0.00,39.80
1978,12,"USA",24.50,-113.50,3,0.00,0.00,0.00,0.00,0.00,19.10,0.00,15.50
1978,12,"USA",24.50,-110.50,3,0.00,0.00,0.00,0.00,0.00,25.40,0.00,7.30
1978,12,"USA",25.50,-114.50,6,0.00,0.00,0.00,0.00,0.00,25.30,0.00,6.30
1978,12,"USA",25.50,-112.50,1,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00
1978,12,"USA",26.50,-114.50,10,0.00,0.00,0.00,0.00,0.00,14.90,0.00,5.70
1978,12,"USA",27.50,-114.50,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20
1979,1,"MEX",19.50,-112.50,3,0.00,0.00,0.00,0.00,0.00,7.00,0.00,1.00
1979,1,"MEX",22.50,-110.50,10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.00
1979,1,"MEX",23.50,-110.50,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00
1979,1,"USA",10.50,-109.50,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00
1979,1,"USA",13.50,-109.50,1,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00
1979,1,"USA",16.50,-117.50,4,0.00,0.00,0.00,0.00,0.00,24.90,0.00,10.60
1979,1,"USA",18.50,-114.50,5,0.00,0.00,0.00,0.00,0.00,0.90,0.00,14.10
1979,1,"USA",19.50,-112.50,9,0.00,0.00,0.00,0.00,0.00,39.20,0.00,5.19
1979,1,"USA",19.50,-105.50,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.40
1979,1,"USA",20.50,-106.50,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.70
1979,1,"USA",22.50,-110.50,51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,282.00
1979,1,"USA",22.50,-109.50,1,0.00,0.00,0.00,0.00,0.00,12.70,0.00,0.00
1979,1,"USA",23.50,-111.50,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.70
1979,1,"USA",23.50,-108.50,1,0.00,0.00,0.00,0.00,0.00,0.80,0.00,0.59
1979,1,"USA",24.50,-113.50,1,0.00,0.00,0.00,0.00,0.00,1.80,0.00,0.00
1979,2,"MEX",20.50,-105.50,1,0.00,0.00,0.00,0.00,0.00,0.78,0.00,1.21
1979,2,"MEX",23.50,-111.50,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50
1979,2,"USA",19.50,-112.50,33,0.00,0.00,0.00,0.00,0.00,70.54,0.00,38.45
1979,2,"USA",19.50,-106.50,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
1979,2,"USA",20.50,-113.50,1,0.00,0.00,0.00,0.00,0.00,0.51,0.00,0.38
1979,2,"USA",20.50,-106.50,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.70
1979,2,"USA",21.50,-109.50,1,0.00,0.00,0.00,0.00,0.00,4.50,0.00,0.00
1979,2,"USA",22.50,-111.50,1,0.00,0.00,0.00,0.00,0.00,0.28,0.00,0.21
1979,2,"USA",22.50,-110.50,2,0.00,0.00,0.00,0.00,0.00,1.80,0.00,15.40
1979,2,"USA",22.50,-109.50,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50
1979,2,"USA",23.50,-111.50,4,0.00,0.00,0.00,0.00,0.00,14.30,0.00,15.69
1979,3,"MEX",18.50,-110.50,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00
1979,3,"MEX",19.50,-112.50,9,0.00,0.00,0.00,0.00,0.00,13.00,0.00,6.00
1979,3,"MEX",21.50,-111.50,1,0.00,0.00,0.00,0.00,0.00,12.00,0.00,0.00
1979,3,"MEX",22.50,-111.50,1,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00
1979,3,"USA",10.50,-109.50,2,0.00,0.00,0.00,0.00,0.00,2.70,0.00,13.60
1979,3,"USA",16.50,-117.50,4,0.00,0.00,0.00,0.00,0.00,28.26,0.00,21.13
1979,3,"USA",16.50,-111.50,6,0.00,0.00,0.00,0.00,0.00,21.82,0.00,2.57
1979,3,"USA",18.50,-112.50,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.70
1979,3,"USA",18.50,-110.50,3,0.00,0.00,0.00,0.00,0.00,0.90,0.00,5.40
1979,3,"USA",19.50,-112.50,45,0.00,0.00,0.00,0.00,0.00,95.64,0.00,119.15
1979,3,"USA",19.50,-110.50,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50
1979,3,"USA",21.50,-111.50,3,0.00,0.00,0.00,0.00,0.00,5.68,0.00,3.81
1979,3,"USA",22.50,-111.50,5,0.00,0.00,0.00,0.00,0.00,14.80,0.00,10.69
1979,3,"USA",22.50,-109.50,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.70
1979,3,"USA",23.50,-111.50,3,0.00,0.00,0.00,0.00,0.00,3.06,0.00,4.43
1979,4,"MEX",16.50,-117.50,1,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00
1979,4,"MEX",19.50,-112.50,2,0.00,0.00,0.00,0.00,0.00,0.39,0.00,1.60
1979,4,"MEX",19.50,-107.50,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
1979,4,"MEX",20.50,-107.50,3,0.00,0.00,0.00,0.00,0.00,1.58,0.00,2.91
1979,4,"MEX",21.50,-108.50,1,0.00,0.00,0.00,0.00,0.00,0.78,0.00,1.21
1979,4,"MEX",21.50,-107.50,11,0.00,0.00,0.00,0.00,0.00,8.64,0.00,26.85
1979,4,"MEX",21.50,-106.50,16,0.00,0.00,0.00,0.00,0.00,0.78,0.00,52.21
1979,4,"USA",15.50,-107.50,1,0.00,0.00,0.00,0.00,0.00,0.57,0.00,0.42
1979,4,"USA",19.50,-112.50,21,0.00,0.00,0.00,0.00,0.00,26.80,0.00,65.49
1979,4,"USA",19.50,-110.50,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50
1979,4,"USA",19.50,-108.50,1,0.00,0.00,0.00,0.00,0.00,3.71,0.00,2.78
1979,4,"USA",19.50,-106.50,4,0.00,0.00,0.00,0.00,0.00,8.93,0.00,10.96
1979,4,"USA",20.50,-107.50,9,0.00,0.00,0.00,0.00,0.00,7.74,0.00,24.75
1979,4,"USA",20.50,-106.50,23,0.00,0.00,0.00,0.00,0.00,42.26,0.00,81.03
1979,4,"USA",20.50,-105.50,10,0.00,0.00,0.00,0.00,0.00,9.32,0.00,14.87
1979,4,"USA",21.50,-110.50,3,0.00,0.00,0.00,0.00,0.00,12.24,0.00,12.75
1979,4,"USA",21.50,-109.50,6,0.00,0.00,0.00,0.00,0.00,36.96,0.00,35.13
1979,4,"USA",21.50,-108.50,3,0.00,0.00,0.00,0.00,0.00,3.84,0.00,7.25
1979,4,"USA",21.50,-107.50,15,0.00,0.00,0.00,0.00,0.00,8.63,0.00,73.66
1979,4,"USA",21.50,-106.50,16,0.00,0.00,0.00,0.00,0.00,4.11,0.00,79.98
1979,4,"USA",23.50,-111.50,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.50
1979,5,"MEX",20.50,-108.50,5,0.00,0.00,0.00,0.00,0.00,59.50,0.00,16.00
1979,5,"MEX",21.50,-111.50,1,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00
1979,5,"MEX",21.50,-108.50,3,0.00,0.00,0.00,0.00,0.00,16.00,0.00,0.00
1979,5,"MEX",22.50,-111.50,3,0.00,0.00,0.00,0.00,0.00,14.00,0.00,7.00
1979,5,"MEX",22.50,-109.50,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50
1979,5,"USA",19.50,-113.50,1,0.00,0.00,0.00,0.00,0.00,30.00,0.00,50.00
1979,5,"USA",19.50,-112.50,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.90
1979,5,"USA",19.50,-108.50,3,0.00,0.00,0.00,0.00,0.00,4.50,0.00,0.90
1979,5,"USA",20.50,-109.50,2,0.00,0.00,0.00,0.00,0.00,28.20,0.00,0.00
1979,5,"USA",20.50,-108.50,15,0.00,0.00,0.00,0.00,0.00,55.90,0.00,15.30
1979,5,"USA",21.50,-111.50,27,0.00,0.00,0.00,0.00,0.00,131.82,0.00,15.67
1979,5,"USA",21.50,-110.50,12,0.00,0.00,0.00,0.00,0.00,37.15,0.00,5.94
1979,5,"USA",21.50,-109.50,31,0.00,0.00,0.00,0.00,0.00,111.52,0.00,49.37
1979,5,"USA",21.50,-108.50,22,0.00,0.00,0.00,0.00,0.00,92.70,0.00,45.49
1979,5,"USA",22.50,-111.50,12,0.00,0.00,0.00,0.00,0.00,41.64,0.00,61.95
1979,5,"USA",22.50,-110.50,37,0.00,0.00,0.00,0.00,0.00,93.65,0.00,58.74
1979,5,"USA",22.50,-109.50,19,0.00,0.00,0.00,0.00,0.00,83.63,0.00,60.36
1979,5,"USA",22.50,-108.50,8,0.00,0.00,0.00,0.00,0.00,17.24,0.00,11.55
1979,5,"USA",23.50,-111.50,9,0.00,0.00,0.00,0.00,0.00,39.47,0.00,37.72
1979,5,"USA",24.50,-112.50,1,0.00,0.00,0.00,0.00,0.00,1.80,0.00,0.00
1979,5,"USA",26.50,-114.50,2,0.00,0.00,0.00,0.00,0.00,14.53,0.00,10.86
1979,5,"USA",27.50,-114.50,2,0.00,0.00,0.00,0.00,0.00,7.49,0.00,5.60
1979,6,"MEX",19.50,-110.50,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00
1979,6,"MEX",20.50,-109.50,4,0.00,0.00,0.00,0.00,0.00,31.00,0.00,2.00
1979,6,"MEX",21.50,-110.50,4,0.00,0.00,0.00,0.00,0.00,36.00,0.00,0.00
1979,6,"MEX",21.50,-109.50,1,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00
1979,6,"MEX",21.50,-108.50,1,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00
1979,6,"MEX",22.50,-110.50,1,0.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00
1979,6,"MEX",22.50,-109.50,3,0.00,0.00,0.00,0.00,0.00,30.00,0.00,0.00
1979,6,"MEX",23.50,-111.50,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00
1979,6,"MEX",23.50,-110.50,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00
1979,6,"USA",16.50,-117.50,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.20
1979,6,"USA",19.50,-113.50,3,0.00,0.00,0.00,0.00,0.00,40.90,0.00,5.00
1979,6,"USA",19.50,-112.50,9,0.00,0.00,0.00,0.00,0.00,4.63,0.00,22.46
1979,6,"USA",19.50,-108.50,1,0.00,0.00,0.00,0.00,0.00,2.70,0.00,0.00
1979,6,"USA",20.50,-114.50,1,0.00,0.00,0.00,0.00,0.00,0.90,0.00,0.00
1979,6,"USA",20.50,-113.50,6,0.00,0.00,0.00,0.00,0.00,58.10,0.00,0.00
1979,6,"USA",20.50,-111.50,9,0.00,0.00,0.00,0.00,0.00,48.52,0.00,6.97
1979,6,"USA",20.50,-110.50,12,0.00,0.00,0.00,0.00,0.00,44.48,0.00,2.01
1979,6,"USA",20.50,-109.50,17,0.00,0.00,0.00,0.00,0.00,67.11,0.00,7.58
1979,6,"USA",20.50,-108.50,2,0.00,0.00,0.00,0.00,0.00,1.80,0.00,0.90
1979,6,"USA",21.50,-113.50,2,0.00,0.00,0.00,0.00,0.00,13.20,0.00,0.00
1979,6,"USA",21.50,-112.50,13,0.00,0.00,0.00,0.00,0.00,70.69,0.00,21.30
1979,6,"USA",21.50,-111.50,25,0.00,0.00,0.00,0.00,0.00,83.92,0.00,33.17
1979,6,"USA",21.50,-110.50,21,0.00,0.00,0.00,0.00,0.00,79.77,0.00,12.62
1979,6,"USA",21.50,-109.50,40,0.00,0.00,0.00,0.00,0.00,122.00,0.00,32.19
1979,6,"USA",21.50,-108.50,4,0.00,0.00,0.00,0.00,0.00,9.45,0.00,5.94
1979,6,"USA",22.50,-112.50,1,0.00,0.00,0.00,0.00,0.00,0.90,0.00,0.00
1979,6,"USA",22.50,-111.50,11,0.00,0.00,0.00,0.00,0.00,45.41,0.00,16.98
1979,6,"USA",22.50,-110.50,8,0.00,0.00,0.00,0.00,0.00,25.00,0.00,25.29
1979,6,"USA",22.50,-109.50,3,0.00,0.00,0.00,0.00,0.00,15.35,0.00,12.74
1979,6,"USA",22.50,-106.50,1,0.00,0.00,0.00,0.00,0.00,5.00,0.00,5.00
1979,6,"USA",23.50,-112.50,5,0.00,0.00,0.00,0.00,0.00,25.01,0.00,1.28
1979,6,"USA",23.50,-111.50,7,0.00,0.00,0.00,0.00,0.00,23.61,0.00,8.58
1979,6,"USA",23.50,-110.50,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.80
1979,6,"USA",23.50,-109.50,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.30
1979,6,"USA",24.50,-113.50,8,0.00,0.00,0.00,0.00,0.00,39.90,0.00,1.80
1979,6,"USA",24.50,-112.50,4,0.00,0.00,0.00,0.00,0.00,13.21,0.00,0.38
1979,6,"USA",25.50,-113.50,1,0.00,0.00,0.00,0.00,0.00,4.50,0.00,4.50
1979,7,"MEX",21.50,-112.50,2,0.00,0.00,0.00,0.00,0.00,5.09,0.00,7.90
1979,7,"MEX",21.50,-110.50,2,0.00,0.00,0.00,0.00,0.00,2.74,0.00,4.25
1979,7,"MEX",21.50,-109.50,1,0.00,0.00,0.00,0.00,0.00,4.00,0.00,2.00
1979,7,"MEX",22.50,-112.50,3,0.00,0.00,0.00,0.00,0.00,23.36,0.00,18.63
1979,7,"MEX",22.50,-111.50,13,0.00,0.00,0.00,0.00,0.00,87.81,0.00,47.18
1979,7,"MEX",22.50,-110.50,1,0.00,0.00,0.00,0.00,0.00,0.78,0.00,1.21
1979,7,"MEX",23.50,-111.50,2,0.00,0.00,0.00,0.00,0.00,14.00,0.00,17.00
1979,7,"USA",19.50,-112.50,8,0.00,0.00,0.00,0.00,0.00,20.00,0.00,106.50
1979,7,"USA",20.50,-109.50,1,0.00,0.00,0.00,0.00,0.00,27.20,0.00,1.80
1979,7,"USA",21.50,-112.50,9,0.00,0.00,0.00,0.00,0.00,42.43,0.00,36.36
1979,7,"USA",21.50,-111.50,29,0.00,0.00,0.00,0.00,0.00,191.25,0.00,90.14
1979,7,"USA",21.50,-110.50,10,0.00,0.00,0.00,0.00,0.00,22.67,0.00,17.92
1979,7,"USA",21.50,-109.50,10,0.00,0.00,0.00,0.00,0.00,66.20,0.00,27.20
1979,7,"USA",22.50,-114.50,1,0.00,0.00,0.00,0.00,0.00,6.40,0.00,6.40
1979,7,"USA",22.50,-112.50,60,0.00,0.00,0.00,0.00,0.00,315.89,0.00,300.10
1979,7,"USA",22.50,-111.50,35,0.00,0.00,0.00,0.00,0.00,152.72,0.00,110.17
1979,7,"USA",22.50,-110.50,10,0.00,0.00,0.00,0.00,0.00,30.03,0.00,26.76
1979,7,"USA",23.50,-112.50,5,0.00,0.00,0.00,0.00,0.00,46.30,0.00,22.70
1979,7,"USA",23.50,-111.50,9,0.00,0.00,0.00,0.00,0.00,13.60,0.00,38.50
1979,7,"USA",24.50,-113.50,2,0.00,0.00,0.00,0.00,0.00,31.80,0.00,0.00
1979,7,"USA",25.50,-115.50,1,0.00,0.00,0.00,0.00,0.00,2.70,0.00,3.60
1979,7,"USA",25.50,-113.50,11,0.00,0.00,0.00,0.00,0.00,71.40,0.00,70.49
1979,7,"USA",26.50,-114.50,15,0.00,0.00,0.00,0.00,0.00,103.50,0.00,101.79
1979,8,"MEX",22.50,-112.50,4,0.00,0.00,0.00,0.00,0.00,7.35,0.00,8.64
1979,8,"MEX",22.50,-111.50,1,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00
1979,8,"MEX",23.50,-112.50,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00
1979,8,"MEX",25.50,-113.50,1,0.00,0.00,0.00,0.00,0.00,1.00,0.00,5.00
1979,8,"MEX",26.50,-112.50,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00
1979,8,"USA",18.50,-109.50,4,0.00,0.00,0.00,0.00,0.00,39.99,0.00,29.90
1979,8,"USA",19.50,-112.50,1,0.00,0.00,0.00,0.00,0.00,1.40,0.00,1.40
1979,8,"USA",19.50,-109.50,1,0.00,0.00,0.00,0.00,0.00,0.51,0.00,0.38
1979,8,"USA",20.50,-112.50,1,0.00,0.00,0.00,0.00,0.00,0.90,0.00,0.00
1979,8,"USA",20.50,-109.50,3,0.00,0.00,0.00,0.00,0.00,10.87,0.00,8.12
1979,8,"USA",21.50,-112.50,4,0.00,0.00,0.00,0.00,0.00,8.10,0.00,9.50
1979,8,"USA",21.50,-109.50,8,0.00,0.00,0.00,0.00,0.00,26.54,0.00,19.85
1979,8,"USA",22.50,-113.50,5,0.00,0.00,0.00,0.00,0.00,20.82,0.00,15.57
1979,8,"USA",22.50,-112.50,46,0.00,0.00,0.00,0.00,0.00,167.20,0.00,129.29
1979,8,"USA",22.50,-111.50,18,0.00,0.00,0.00,0.00,0.00,51.32,0.00,35.47
1979,8,"USA",23.50,-112.50,8,0.00,0.00,0.00,0.00,0.00,26.55,0.00,22.34
1979,8,"USA",23.50,-111.50,16,0.00,0.00,0.00,0.00,0.00,44.08,0.00,47.51
1979,8,"USA",23.50,-110.50,2,0.00,0.00,0.00,0.00,0.00,3.08,0.00,2.31
1979,8,"USA",24.50,-115.50,2,0.00,0.00,0.00,0.00,0.00,10.00,0.00,16.30
1979,8,"USA",24.50,-112.50,7,0.00,0.00,0.00,0.00,0.00,14.55,0.00,27.64
1979,8,"USA",25.50,-113.50,3,0.00,0.00,0.00,0.00,0.00,12.70,0.00,3.60
1979,8,"USA",25.50,-112.50,36,0.00,0.00,0.00,0.00,0.00,117.59,0.00,93.80
1979,8,"USA",26.50,-114.50,4,0.00,0.00,0.00,0.00,0.00,13.96,0.00,10.43
1979,8,"USA",26.50,-113.50,38,0.00,0.00,0.00,0.00,0.00,114.80,0.00,60.19
1979,8,"USA",34.50,-121.50,2,1.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1979,8,"USA",35.50,-121.50,1,3.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1979,9,"MEX",21.50,-112.50,1,0.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00
1979,9,"MEX",22.50,-112.50,3,0.00,0.00,0.00,0.00,0.00,2.06,0.00,3.43
1979,9,"MEX",23.50,-112.50,1,0.00,0.00,0.00,0.00,0.00,1.56,0.00,2.43
1979,9,"MEX",25.50,-113.50,1,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00
1979,9,"MEX",25.50,-112.50,3,0.00,0.00,0.00,0.00,0.00,12.13,0.00,4.86
1979,9,"USA",16.50,-117.50,1,0.00,0.00,0.00,0.00,0.00,45.20,0.00,33.79
1979,9,"USA",19.50,-112.50,11,0.00,0.00,0.00,0.00,0.00,20.27,0.00,29.12
1979,9,"USA",20.50,-112.50,2,0.00,0.00,0.00,0.00,0.00,17.20,0.00,0.00
1979,9,"USA",20.50,-111.50,1,0.00,0.00,0.00,0.00,0.00,0.51,0.00,0.38
1979,9,"USA",21.50,-113.50,1,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00
1979,9,"USA",21.50,-112.50,7,0.00,0.00,0.00,0.00,0.00,17.20,0.00,11.70
1979,9,"USA",22.50,-112.50,6,0.00,0.00,0.00,0.00,0.00,15.75,0.00,10.44
1979,9,"USA",22.50,-111.50,2,0.00,0.00,0.00,0.00,0.00,4.33,0.00,2.56
1979,9,"USA",23.50,-111.50,2,0.00,0.00,0.00,0.00,0.00,8.03,0.00,5.56
1979,9,"USA",24.50,-115.50,1,0.00,0.00,0.00,0.00,0.00,3.60,0.00,2.70
1979,9,"USA",24.50,-113.50,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.90
1979,9,"USA",24.50,-112.50,8,0.00,0.00,0.00,0.00,0.00,15.21,0.00,13.08
1979,9,"USA",25.50,-114.50,4,0.00,0.00,0.00,0.00,0.00,12.18,0.00,9.11
1979,9,"USA",25.50,-113.50,1,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00
1979,9,"USA",25.50,-112.50,21,0.00,0.00,0.00,0.00,0.00,38.41,0.00,36.98
1979,9,"USA",26.50,-114.50,1,0.00,0.00,0.00,0.00,0.00,3.08,0.00,2.31
1979,9,"USA",26.50,-113.50,2,0.00,0.00,0.00,0.00,0.00,2.70,0.00,1.80
1979,9,"USA",34.50,-122.50,4,2.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1979,9,"USA",34.50,-121.50,3,4.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1979,9,"USA",35.50,-123.50,1,1.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1979,9,"USA",35.50,-122.50,12,8.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1979,9,"USA",35.50,-121.50,3,0.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1979,9,"USA",36.50,-123.50,18,15.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1979,9,"USA",36.50,-122.50,20,39.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1979,9,"USA",36.50,-121.50,1,4.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1979,9,"USA",37.50,-123.50,5,4.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1979,10,"MEX",24.50,-112.50,3,0.00,0.00,0.00,0.00,0.00,1.50,0.00,0.00
1979,10,"MEX",25.50,-115.50,2,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00
1979,10,"MEX",25.50,-112.50,1,0.00,0.00,0.00,0.00,0.00,0.39,0.00,0.60
1979,10,"USA",16.50,-117.50,6,0.00,0.00,0.00,0.00,0.00,12.08,0.00,9.51
1979,10,"USA",18.50,-114.50,4,0.00,0.00,0.00,0.00,0.00,1.80,0.00,4.50
1979,10,"USA",18.50,-110.50,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50
1979,10,"USA",19.50,-112.50,1,0.00,0.00,0.00,0.00,0.00,0.90,0.00,0.90
1979,10,"USA",19.50,-110.50,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50
1979,10,"USA",23.50,-113.50,2,0.00,0.00,0.00,0.00,0.00,13.60,0.00,11.80
1979,10,"USA",24.50,-112.50,17,0.00,0.00,0.00,0.00,0.00,27.65,0.00,35.94
1979,10,"USA",25.50,-113.50,50,13.70,0.00,0.00,0.00,0.00,142.02,0.00,115.07
1979,10,"USA",25.50,-112.50,4,0.00,0.00,0.00,0.00,0.00,10.99,0.00,8.90
1979,10,"USA",26.50,-113.50,5,0.00,0.00,0.00,0.00,0.00,14.59,0.00,10.90
1979,10,"USA",35.50,-122.50,2,0.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1979,10,"USA",36.50,-123.50,6,2.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1979,10,"USA",36.50,-122.50,27,54.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1979,10,"USA",37.50,-123.50,1,24.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1979,11,"MEX",19.50,-112.50,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
1979,11,"MEX",24.50,-113.50,3,0.00,0.00,0.00,0.00,0.00,7.66,0.00,10.33
1979,11,"MEX",24.50,-112.50,5,0.00,0.00,0.00,0.00,0.00,3.50,0.00,6.00
1979,11,"MEX",24.50,-111.50,1,0.00,0.00,0.00,0.00,0.00,0.78,0.00,1.21
1979,11,"MEX",25.50,-114.50,1,0.00,0.00,0.00,0.00,0.00,0.58,0.00,0.91
1979,11,"MEX",25.50,-113.50,8,0.00,0.00,0.00,0.00,0.00,13.48,0.00,18.51
1979,11,"MEX",25.50,-112.50,1,0.00,0.00,0.00,0.00,0.00,1.17,0.00,1.82
1979,11,"USA",16.50,-117.50,1,0.00,0.00,0.00,0.00,0.00,3.08,0.00,2.31
1979,11,"USA",18.50,-114.50,1,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00
1979,11,"USA",19.50,-112.50,2,0.00,0.00,0.00,0.00,0.00,1.02,0.00,1.27
1979,11,"USA",21.50,-111.50,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50
1979,11,"USA",24.50,-113.50,11,13.70,0.00,0.00,0.00,0.00,7.95,0.00,2.44
1979,11,"USA",24.50,-112.50,14,0.00,0.00,0.00,0.50,0.00,17.97,0.00,23.22
1979,11,"USA",24.50,-111.50,2,0.00,0.00,0.00,0.00,0.00,0.51,0.00,9.48
1979,11,"USA",25.50,-113.50,52,5.40,0.00,0.00,0.00,0.00,127.21,0.00,88.58
1979,11,"USA",25.50,-112.50,19,14.50,0.00,0.00,0.00,0.00,20.05,0.00,17.34
1979,11,"USA",26.50,-114.50,1,0.00,0.00,0.00,0.00,0.00,2.70,0.00,0.90
1979,11,"USA",26.50,-113.50,5,0.00,0.00,0.00,0.00,0.00,7.30,0.00,2.30
